DATAFLOW,LAST UPDATE,freq,age,indic_he,unit,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2013,22266.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2014,21269.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2015,20924.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2016,20655.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2017,20770.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2018,21124.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2019,21311.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2020,12991.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RO,2021,13212.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RS,2014,14023.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RS,2016,14484.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,RS,2020,10951.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SE,2013,16084.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SE,2014,15676.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SE,2016,14627.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SE,2018,13874.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SE,2019,13681.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SE,2020,12754.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SE,2021,13012.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2012,17106.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2013,18150.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2014,18405.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2015,18456.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2016,18258.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2017,17613.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2018,17495.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2019,17301.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2020,14285.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SI,2021,15100.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SK,2012,19034.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SK,2014,19427.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SK,2015,19575.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SK,2016,19732.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SK,2017,19507.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SK,2018,19094.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SK,2019,18913.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,SK,2020,15480.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,TR,2014,16705.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,TR,2015,17114.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,TR,2016,16785.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,UK,2012,12998.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,UK,2013,12901.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,UK,2014,12901.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,UK,2015,12833.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z,UK,2016,12769.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2012,27029.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2013,26557.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2014,26274.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2015,25579.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2016,25310.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2017,24925.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2018,24701.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2019,24305.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2020,20179.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,AT,2021,20917.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BE,2012,15851.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BE,2013,15747.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BE,2014,15833.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BE,2017,15741.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BE,2018,15760.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BE,2019,15661.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BE,2020,12885.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BE,2021,14065.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2012,27304.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2013,29964.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2014,31545.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2015,31474.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2016,31063.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2017,32342.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2018,33603.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2019,33993.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2020,26927.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,BG,2021,26294.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2012,15888.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2013,15962.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2014,16102.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2015,16282.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2016,16551.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2017,16446.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2018,16308.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2019,16232.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2020,15247.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CH,2021,15903.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2012,8083.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2013,7759.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2014,7786.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2015,6917.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2016,7607.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2017,7719.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2018,7944.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2019,7878.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2020,5465.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CY,2021,10097.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2012,19293.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2013,19541.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2014,19746.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2015,19439.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2016,19054.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2017,18846.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2018,18613.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2019,18166.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2020,15121.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,CZ,2021,14833.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2012,24069.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2013,24414.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2014,24986.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2015,24906.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2016,25028.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2017,24824.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2018,24592.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2019,24660.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2020,21243.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DE,2021,21142.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DK,2012,15168.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DK,2013,14974.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DK,2014,14959.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,DK,2016,14292.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EE,2012,17264.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EE,2013,17147.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EE,2014,16908.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EE,2017,15638.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EE,2018,15588.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EE,2019,15393.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EE,2020,13549.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EE,2021,13469.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EL,2012,19645.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EL,2013,14415.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EL,2014,13805.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,EL,2015,27091.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2012,9905.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2013,9947.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2014,10154.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2015,10217.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2016,10419.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2017,10405.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2018,10441.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2019,10311.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2020,8665.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,ES,2021,8983.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FI,2013,17309.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FI,2014,17196.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FI,2015,16912.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FI,2016,16801.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FI,2017,16419.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FI,2018,16156.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FI,2020,14250.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FI,2021,14253.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2012,15733.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2013,15630.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2014,15497.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2015,15352.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2016,17797.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2017,17634.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2018,17590.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2019,17350.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2020,14849.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,FR,2021,15206.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2012,14909.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2013,15121.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2014,15092.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2015,15464.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2016,15584.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2017,15525.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2018,15734.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2019,15721.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2020,12527.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HR,2021,13813.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HU,2012,19744.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HU,2013,19826.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HU,2014,19961.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,A-T_Z_XNB,HU,2015,19622.3,
